60,1,1,60,10,5,1,2022-09-13 20:48:26.301
61,1,1,1252,6,9,1,2022-09-13 20:48:26.301
62,1,1,1531,9,15,1,2022-09-13 20:48:26.301
63,1,1,1103,7,9,1,2022-09-13 20:48:26.301
64,1,1,1361,6,7,1,2022-09-13 20:48:26.301
65,1,1,81,4,5,1,2022-09-13 20:48:26.301
66,1,1,1872,1,13,1,2022-09-13 20:48:26.301
67,1,1,67,6,14,1,2022-09-13 20:48:26.301
68,1,1,68,3,12,1,2022-09-13 20:48:26.301
69,1,1,1836,5,10,1,2022-09-13 20:48:26.301
70,1,1,857,2,15,1,2022-09-13 20:48:26.301
71,1,1,1145,3,12,1,2022-09-13 20:48:26.301
72,1,1,233,7,11,1,2022-09-13 20:48:26.301
73,1,1,73,5,13,1,2022-09-13 20:48:26.301
74,1,1,74,9,8,1,2022-09-13 20:48:26.302
75,1,1,1987,9,6,1,2022-09-13 20:48:26.302
76,1,1,964,2,15,1,2022-09-13 20:48:26.302
77,1,1,31,9,6,1,2022-09-13 20:48:26.302
78,1,1,78,7,6,1,2022-09-13 20:48:26.302
79,1,1,1854,7,7,1,2022-09-13 20:48:26.302
80,1,1,80,9,11,1,2022-09-13 20:48:26.302
81,1,1,2735,3,7,1,2022-09-13 20:48:26.302
82,1,1,377,10,14,1,2022-09-13 20:48:26.302
83,1,1,2871,10,15,1,2022-09-13 20:48:26.302
84,1,1,388,5,6,1,2022-09-13 20:48:26.302
85,1,1,1564,8,15,1,2022-09-13 20:48:26.302
86,1,1,1879,5,15,1,2022-09-13 20:48:26.302
87,1,1,1676,7,15,1,2022-09-13 20:48:26.302
88,1,1,88,10,11,1,2022-09-13 20:48:26.302
89,1,1,89,10,12,1,2022-09-13 20:48:26.302
90,1,1,2404,7,10,1,2022-09-13 20:48:26.303
91,1,1,2379,5,8,1,2022-09-13 20:48:26.303
92,1,1,726,5,7,1,2022-09-13 20:48:26.303
93,1,1,93,4,7,1,2022-09-13 20:48:26.303
94,1,1,2341,2,7,1,2022-09-13 20:48:26.303
95,1,1,611,5,7,1,2022-09-13 20:48:26.303
96,1,1,1650,10,9,1,2022-09-13 20:48:26.303
97,1,1,2437,1,6,1,2022-09-13 20:48:26.304
98,1,1,1072,8,12,1,2022-09-13 20:48:26.305
99,1,1,2535,4,12,1,2022-09-13 20:48:26.305
100,1,1,2986,9,13,1,2022-09-13 20:48:26.305
101,1,1,101,4,6,1,2022-09-13 20:48:26.305
102,1,1,2297,10,9,1,2022-09-13 20:48:26.305
103,1,1,2308,4,9,1,2022-09-13 20:48:26.305
104,1,1,2348,2,5,1,2022-09-13 20:48:26.306
105,1,1,1772,4,13,1,2022-09-13 20:48:26.306
106,1,1,1244,2,14,1,2022-09-13 20:48:26.306
107,1,1,989,4,7,1,2022-09-13 20:48:26.306
108,1,1,938,3,13,1,2022-09-13 20:48:26.306
109,1,1,1414,5,13,1,2022-09-13 20:48:26.306
110,1,1,258,9,6,1,2022-09-13 20:48:26.307
111,1,1,1595,1,9,1,2022-09-13 20:48:26.307
112,1,1,112,4,8,1,2022-09-13 20:48:26.307
113,1,1,880,1,14,1,2022-09-13 20:48:26.307
114,1,1,547,4,15,1,2022-09-13 20:48:26.308
115,1,1,2292,1,8,1,2022-09-13 20:48:26.308
116,1,1,1388,9,9,1,2022-09-13 20:48:26.308
117,1,1,1644,3,14,1,2022-09-13 20:48:26.309
118,1,1,606,4,5,1,2022-09-13 20:48:26.309
119,1,1,252,5,15,1,2022-09-13 20:48:26.312
120,1,1,2151,4,15,1,2022-09-13 20:48:26.312
121,1,1,1634,3,11,1,2022-09-13 20:48:26.312
122,1,1,458,10,14,1,2022-09-13 20:48:26.312
123,1,1,266,5,13,1,2022-09-13 20:48:26.312
124,1,1,270,2,11,1,2022-09-13 20:48:26.312
125,1,1,202,2,8,1,2022-09-13 20:48:26.312
126,1,1,126,7,10,1,2022-09-13 20:48:26.312
127,1,1,2956,4,6,1,2022-09-13 20:48:26.312
128,1,1,2822,9,9,1,2022-09-13 20:48:26.312
129,1,1,1490,7,9,1,2022-09-13 20:48:26.312
130,1,1,596,4,14,1,2022-09-13 20:48:26.313
131,1,1,131,8,6,1,2022-09-13 20:48:26.313
132,1,1,132,4,11,1,2022-09-13 20:48:26.313
133,1,1,133,4,8,1,2022-09-13 20:48:26.313
134,1,1,196,2,9,1,2022-09-13 20:48:26.313
135,1,1,2674,9,10,1,2022-09-13 20:48:26.313
136,1,1,136,3,7,1,2022-09-13 20:48:26.313
137,1,1,137,9,6,1,2022-09-13 20:48:26.313
138,1,1,2945,4,5,1,2022-09-13 20:48:26.313
139,1,1,2175,5,11,1,2022-09-13 20:48:26.313
140,1,1,298,5,12,1,2022-09-13 20:48:26.313
141,1,1,1230,6,8,1,2022-09-13 20:48:26.313
142,1,1,2829,4,6,1,2022-09-13 20:48:26.313
143,1,1,2007,7,5,1,2022-09-13 20:48:26.313
144,1,1,1622,5,12,1,2022-09-13 20:48:26.313
145,1,1,1327,8,13,1,2022-09-13 20:48:26.313
146,1,1,928,10,10,1,2022-09-13 20:48:26.313
147,1,1,265,9,9,1,2022-09-13 20:48:26.313
148,1,1,1201,10,15,1,2022-09-13 20:48:26.313
149,1,1,898,6,14,1,2022-09-13 20:48:26.313
150,1,1,1947,4,14,1,2022-09-13 20:48:26.314
151,1,1,1917,9,12,1,2022-09-13 20:48:26.314
152,1,1,152,2,14,1,2022-09-13 20:48:26.314
153,1,1,1196,6,10,1,2022-09-13 20:48:26.314
154,1,1,2881,1,15,1,2022-09-13 20:48:26.314
155,1,1,155,6,7,1,2022-09-13 20:48:26.314
156,1,1,2061,6,5,1,2022-09-13 20:48:26.314
157,1,1,1464,2,10,1,2022-09-13 20:48:26.314
158,1,1,158,9,10,1,2022-09-13 20:48:26.314
159,1,1,1912,7,8,1,2022-09-13 20:48:26.314
160,1,1,148,7,13,1,2022-09-13 20:48:26.314
161,1,1,2487,10,8,1,2022-09-13 20:48:26.314
162,1,1,1281,6,8,1,2022-09-13 20:48:26.314
163,1,1,2794,9,6,1,2022-09-13 20:48:26.314
164,1,1,2131,8,15,1,2022-09-13 20:48:26.314
165,1,1,457,6,15,1,2022-09-13 20:48:26.314
166,1,1,2967,1,8,1,2022-09-13 20:48:26.315
167,1,1,209,4,11,1,2022-09-13 20:48:26.315
168,1,1,2331,5,15,1,2022-09-13 20:48:26.315
169,1,1,1106,7,12,1,2022-09-13 20:48:26.315
170,1,1,2085,9,8,1,2022-09-13 20:48:26.315
171,1,1,225,7,5,1,2022-09-13 20:48:26.315
172,1,1,2046,4,13,1,2022-09-13 20:48:26.315
173,1,1,173,9,12,1,2022-09-13 20:48:26.315
174,1,1,59,5,9,1,2022-09-13 20:48:26.315
175,1,1,175,9,5,1,2022-09-13 20:48:26.315
176,1,1,981,7,5,1,2022-09-13 20:48:26.315
177,1,1,998,6,13,1,2022-09-13 20:48:26.315
178,1,1,521,5,7,1,2022-09-13 20:48:26.315
179,1,1,2289,10,6,1,2022-09-13 20:48:26.315
180,1,1,180,8,5,1,2022-09-13 20:48:26.315
181,1,1,213,5,11,1,2022-09-13 20:48:26.315
182,1,1,2124,4,6,1,2022-09-13 20:48:26.315
183,1,1,2779,9,10,1,2022-09-13 20:48:26.315
184,1,1,184,2,15,1,2022-09-13 20:48:26.315
185,1,1,1921,3,6,1,2022-09-13 20:48:26.315
186,1,1,1932,10,7,1,2022-09-13 20:48:26.315
187,1,1,2005,5,11,1,2022-09-13 20:48:26.316
188,1,1,2265,6,12,1,2022-09-13 20:48:26.316
189,1,1,2080,9,14,1,2022-09-13 20:48:26.316
190,1,1,1278,6,8,1,2022-09-13 20:48:26.316
191,1,1,968,8,15,1,2022-09-13 20:48:26.316
192,1,1,2219,8,13,1,2022-09-13 20:48:26.316
193,1,1,2422,9,15,1,2022-09-13 20:48:26.316
194,1,1,504,6,12,1,2022-09-13 20:48:26.316
195,1,1,2522,4,10,1,2022-09-13 20:48:26.316
196,1,1,1213,2,13,1,2022-09-13 20:48:26.316
197,1,1,197,8,15,1,2022-09-13 20:48:26.316
198,1,1,198,4,14,1,2022-09-13 20:48:26.316
199,1,1,550,10,5,1,2022-09-13 20:48:26.316
200,1,1,2934,2,15,1,2022-09-13 20:48:26.316
201,1,1,832,5,15,1,2022-09-13 20:48:26.316
202,1,1,2449,5,11,1,2022-09-13 20:48:26.316
203,1,1,730,6,10,1,2022-09-13 20:48:26.316
204,1,1,2368,7,12,1,2022-09-13 20:48:26.317
205,1,1,2251,4,11,1,2022-09-13 20:48:26.317
206,1,1,1767,8,12,1,2022-09-13 20:48:26.317
207,1,1,903,5,13,1,2022-09-13 20:48:26.317
208,1,1,1069,8,12,1,2022-09-13 20:48:26.317
209,1,1,1903,8,9,1,2022-09-13 20:48:26.317
210,1,1,1223,4,14,1,2022-09-13 20:48:26.317
211,1,1,211,4,13,1,2022-09-13 20:48:26.317
212,1,1,2036,5,10,1,2022-09-13 20:48:26.317
213,1,1,314,10,8,1,2022-09-13 20:48:26.317
214,1,1,1659,5,6,1,2022-09-13 20:48:26.317
215,1,1,123,10,7,1,2022-09-13 20:48:26.317
216,1,1,1110,4,7,1,2022-09-13 20:48:26.317
217,1,1,2062,3,10,1,2022-09-13 20:48:26.317
218,1,1,2600,2,9,1,2022-09-13 20:48:26.317
219,1,1,2520,10,15,1,2022-09-13 20:48:26.317
220,1,1,1816,4,5,1,2022-09-13 20:48:26.318
221,1,1,221,10,8,1,2022-09-13 20:48:26.318
222,1,1,77,8,6,1,2022-09-13 20:48:26.318
223,1,1,2119,3,14,1,2022-09-13 20:48:26.318
224,1,1,1180,3,9,1,2022-09-13 20:48:26.318
225,1,1,2283,7,11,1,2022-09-13 20:48:26.318
226,1,1,1381,5,11,1,2022-09-13 20:48:26.318
227,1,1,2810,10,12,1,2022-09-13 20:48:26.318
228,1,1,2887,2,8,1,2022-09-13 20:48:26.318
229,1,1,229,8,12,1,2022-09-13 20:48:26.318
230,1,1,1263,9,15,1,2022-09-13 20:48:26.318
231,1,1,2983,7,14,1,2022-09-13 20:48:26.318
232,1,1,1061,9,11,1,2022-09-13 20:48:26.318
233,1,1,1913,5,14,1,2022-09-13 20:48:26.318
234,1,1,1179,9,14,1,2022-09-13 20:48:26.318
235,1,1,1826,4,9,1,2022-09-13 20:48:26.318
236,1,1,102,7,8,1,2022-09-13 20:48:26.318
237,1,1,1073,9,8,1,2022-09-13 20:48:26.318
238,1,1,2235,5,5,1,2022-09-13 20:48:26.319
239,1,1,2797,5,15,1,2022-09-13 20:48:26.319
240,1,1,1721,10,10,1,2022-09-13 20:48:26.319
241,1,1,2381,1,12,1,2022-09-13 20:48:26.319
242,1,1,1159,2,12,1,2022-09-13 20:48:26.319
243,1,1,833,10,13,1,2022-09-13 20:48:26.319
244,1,1,2629,10,6,1,2022-09-13 20:48:26.319
245,1,1,2918,6,15,1,2022-09-13 20:48:26.319
246,1,1,291,9,15,1,2022-09-13 20:48:26.319
247,1,1,1317,3,10,1,2022-09-13 20:48:26.319
248,1,1,212,9,10,1,2022-09-13 20:48:26.319
249,1,1,838,2,11,1,2022-09-13 20:48:26.32
250,1,1,1886,7,14,1,2022-09-13 20:48:26.32
251,1,1,2325,5,6,1,2022-09-13 20:48:26.32
252,1,1,916,5,10,1,2022-09-13 20:48:26.32
253,1,1,2610,5,15,1,2022-09-13 20:48:26.32
254,1,1,2165,1,14,1,2022-09-13 20:48:26.32
255,1,1,146,10,7,1,2022-09-13 20:48:26.32
256,1,1,1492,7,9,1,2022-09-13 20:48:26.32
257,1,1,2454,10,7,1,2022-09-13 20:48:26.32
258,1,1,2910,8,13,1,2022-09-13 20:48:26.32
259,1,1,259,4,15,1,2022-09-13 20:48:26.32
260,1,1,1014,3,10,1,2022-09-13 20:48:26.32
261,1,1,2840,9,10,1,2022-09-13 20:48:26.321
262,1,1,1679,1,9,1,2022-09-13 20:48:26.321
263,1,1,2630,8,13,1,2022-09-13 20:48:26.321
264,1,1,135,8,8,1,2022-09-13 20:48:26.321
265,1,1,124,5,5,1,2022-09-13 20:48:26.321
266,1,1,2014,1,15,1,2022-09-13 20:48:26.321
267,1,1,2780,5,13,1,2022-09-13 20:48:26.321
268,1,1,2152,6,15,1,2022-09-13 20:48:26.321
269,1,1,269,2,14,1,2022-09-13 20:48:26.321
270,1,1,2862,2,5,1,2022-09-13 20:48:26.321
271,1,1,271,10,6,1,2022-09-13 20:48:26.321
272,1,1,272,7,10,1,2022-09-13 20:48:26.321
273,1,1,2482,9,14,1,2022-09-13 20:48:26.321
274,1,1,2068,4,7,1,2022-09-13 20:48:26.321
275,1,1,1387,1,5,1,2022-09-13 20:48:26.321
276,1,1,1978,10,10,1,2022-09-13 20:48:26.321
277,1,1,875,6,13,1,2022-09-13 20:48:26.321
278,1,1,2876,4,10,1,2022-09-13 20:48:26.321
279,1,1,2904,7,11,1,2022-09-13 20:48:26.321
280,1,1,138,2,12,1,2022-09-13 20:48:26.321
281,1,1,2459,2,10,1,2022-09-13 20:48:26.322
282,1,1,282,2,13,1,2022-09-13 20:48:26.322
283,1,1,2373,1,11,1,2022-09-13 20:48:26.322
284,1,1,1970,7,6,1,2022-09-13 20:48:26.322
285,1,1,2121,5,9,1,2022-09-13 20:48:26.322
286,1,1,2633,5,8,1,2022-09-13 20:48:26.322
287,1,1,316,5,10,1,2022-09-13 20:48:26.322
288,1,1,288,10,12,1,2022-09-13 20:48:26.322
289,1,1,2100,7,10,1,2022-09-13 20:48:26.322
290,1,1,697,9,14,1,2022-09-13 20:48:26.322
291,1,1,2994,3,10,1,2022-09-13 20:48:26.322
292,1,1,1700,6,8,1,2022-09-13 20:48:26.322
293,1,1,786,1,12,1,2022-09-13 20:48:26.322
294,1,1,294,6,6,1,2022-09-13 20:48:26.322
295,1,1,1555,1,14,1,2022-09-13 20:48:26.322
296,1,1,296,5,9,1,2022-09-13 20:48:26.322
297,1,1,480,10,9,1,2022-09-13 20:48:26.322
298,1,1,1667,3,6,1,2022-09-13 20:48:26.322
299,1,1,1882,9,6,1,2022-09-13 20:48:26.322
300,1,1,1302,3,5,1,2022-09-13 20:48:26.323
301,1,1,1422,3,14,1,2022-09-13 20:48:26.323
302,1,1,2661,2,7,1,2022-09-13 20:48:26.323
303,1,1,303,1,8,1,2022-09-13 20:48:26.323
304,1,1,1276,9,13,1,2022-09-13 20:48:26.323
305,1,1,1208,1,8,1,2022-09-13 20:48:26.323
306,1,1,2751,10,9,1,2022-09-13 20:48:26.323
307,1,1,307,1,11,1,2022-09-13 20:48:26.323
308,1,1,308,5,12,1,2022-09-13 20:48:26.323
309,1,1,367,6,14,1,2022-09-13 20:48:26.323
310,1,1,2915,2,11,1,2022-09-13 20:48:26.323
311,1,1,2455,5,6,1,2022-09-13 20:48:26.323
312,1,1,2048,2,11,1,2022-09-13 20:48:26.323
313,1,1,1115,5,7,1,2022-09-13 20:48:26.323
314,1,1,2972,6,12,1,2022-09-13 20:48:26.323
315,1,1,1997,3,5,1,2022-09-13 20:48:26.323
316,1,1,2556,10,11,1,2022-09-13 20:48:26.323
317,1,1,1275,1,9,1,2022-09-13 20:48:26.323
318,1,1,2284,7,11,1,2022-09-13 20:48:26.323
319,1,1,319,2,10,1,2022-09-13 20:48:26.323
320,1,1,2952,5,10,1,2022-09-13 20:48:26.324
321,1,1,1450,1,10,1,2022-09-13 20:48:26.324
322,1,1,571,1,10,1,2022-09-13 20:48:26.324
323,1,1,277,3,8,1,2022-09-13 20:48:26.324
324,1,1,841,1,11,1,2022-09-13 20:48:26.324
325,1,1,2496,9,11,1,2022-09-13 20:48:26.324
326,1,1,862,10,14,1,2022-09-13 20:48:26.324
327,1,1,2221,8,13,1,2022-09-13 20:48:26.324
328,1,1,400,2,13,1,2022-09-13 20:48:26.324
329,1,1,601,2,15,1,2022-09-13 20:48:26.324
330,1,1,2481,4,11,1,2022-09-13 20:48:26.324
331,1,1,275,5,7,1,2022-09-13 20:48:26.324
332,1,1,2204,1,9,1,2022-09-13 20:48:26.324
333,1,1,302,10,8,1,2022-09-13 20:48:26.324
334,1,1,1916,3,10,1,2022-09-13 20:48:26.324
335,1,1,2333,1,10,1,2022-09-13 20:48:26.324
336,1,1,1172,9,5,1,2022-09-13 20:48:26.324
337,1,1,337,6,13,1,2022-09-13 20:48:26.324
338,1,1,2028,9,10,1,2022-09-13 20:48:26.324
339,1,1,1373,8,7,1,2022-09-13 20:48:26.325
340,1,1,2752,8,13,1,2022-09-13 20:48:26.325
341,1,1,2360,3,12,1,2022-09-13 20:48:26.325
342,1,1,1632,3,9,1,2022-09-13 20:48:26.325
343,1,1,1711,3,15,1,2022-09-13 20:48:26.325
344,1,1,967,5,13,1,2022-09-13 20:48:26.33
345,1,1,2948,5,8,1,2022-09-13 20:48:26.33
346,1,1,346,10,13,1,2022-09-13 20:48:26.331
347,1,1,1895,5,11,1,2022-09-13 20:48:26.331
348,1,1,348,10,14,1,2022-09-13 20:48:26.331
349,1,1,409,5,13,1,2022-09-13 20:48:26.331
350,1,1,17,3,8,1,2022-09-13 20:48:26.331
351,1,1,2262,3,15,1,2022-09-13 20:48:26.331
352,1,1,1494,4,14,1,2022-09-13 20:48:26.331
353,1,1,1207,2,9,1,2022-09-13 20:48:26.331
354,1,1,546,4,11,1,2022-09-13 20:48:26.331
355,1,1,971,7,11,1,2022-09-13 20:48:26.331
356,1,1,2998,6,14,1,2022-09-13 20:48:26.331
357,1,1,1084,1,5,1,2022-09-13 20:48:26.331
358,1,1,2902,4,8,1,2022-09-13 20:48:26.331
359,1,1,1523,2,7,1,2022-09-13 20:48:26.331
360,1,1,2025,6,13,1,2022-09-13 20:48:26.331
361,1,1,844,5,12,1,2022-09-13 20:48:26.331
362,1,1,362,9,11,1,2022-09-13 20:48:26.331
363,1,1,2136,3,14,1,2022-09-13 20:48:26.331
364,1,1,742,3,7,1,2022-09-13 20:48:26.331
365,1,1,365,10,8,1,2022-09-13 20:48:26.332
366,1,1,366,10,15,1,2022-09-13 20:48:26.332
367,1,1,1141,3,15,1,2022-09-13 20:48:26.332
368,1,1,1497,4,7,1,2022-09-13 20:48:26.332
369,1,1,487,9,10,1,2022-09-13 20:48:26.332
370,1,1,468,6,13,1,2022-09-13 20:48:26.332
371,1,1,1958,3,13,1,2022-09-13 20:48:26.332
372,1,1,372,9,10,1,2022-09-13 20:48:26.332
373,1,1,2937,1,7,1,2022-09-13 20:48:26.332
374,1,1,1449,10,11,1,2022-09-13 20:48:26.332
375,1,1,676,9,10,1,2022-09-13 20:48:26.332
376,1,1,376,5,6,1,2022-09-13 20:48:26.332
377,1,1,897,3,8,1,2022-09-13 20:48:26.332
378,1,1,327,1,5,1,2022-09-13 20:48:26.332
379,1,1,2726,5,11,1,2022-09-13 20:48:26.332
380,1,1,380,8,13,1,2022-09-13 20:48:26.332
381,1,1,1575,9,14,1,2022-09-13 20:48:26.332
382,1,1,555,4,10,1,2022-09-13 20:48:26.332
383,1,1,2968,2,9,1,2022-09-13 20:48:26.332
384,1,1,688,8,9,1,2022-09-13 20:48:26.332
385,1,1,385,5,12,1,2022-09-13 20:48:26.332
386,1,1,2167,3,5,1,2022-09-13 20:48:26.332
387,1,1,2676,3,6,1,2022-09-13 20:48:26.332
388,1,1,2367,3,6,1,2022-09-13 20:48:26.332
389,1,1,2242,3,15,1,2022-09-13 20:48:26.333
390,1,1,519,6,15,1,2022-09-13 20:48:26.333
391,1,1,768,6,11,1,2022-09-13 20:48:26.333
392,1,1,2321,2,5,1,2022-09-13 20:48:26.333
393,1,1,2037,8,8,1,2022-09-13 20:48:26.333
394,1,1,625,1,9,1,2022-09-13 20:48:26.333
395,1,1,1807,2,11,1,2022-09-13 20:48:26.333
396,1,1,396,8,5,1,2022-09-13 20:48:26.333
397,1,1,2323,7,13,1,2022-09-13 20:48:26.333
398,1,1,1859,4,6,1,2022-09-13 20:48:26.333
399,1,1,2296,2,11,1,2022-09-13 20:48:26.333
400,1,1,2575,2,6,1,2022-09-13 20:48:26.333
401,1,1,461,7,9,1,2022-09-13 20:48:26.333
402,1,1,633,3,7,1,2022-09-13 20:48:26.333
403,1,1,1482,1,10,1,2022-09-13 20:48:26.333
404,1,1,24,6,13,1,2022-09-13 20:48:26.333
405,1,1,2128,8,10,1,2022-09-13 20:48:26.333
406,1,1,523,1,6,1,2022-09-13 20:48:26.333
407,1,1,2955,6,14,1,2022-09-13 20:48:26.333
408,1,1,1162,10,12,1,2022-09-13 20:48:26.333
409,1,1,1749,9,13,1,2022-09-13 20:48:26.333
410,1,1,2120,4,12,1,2022-09-13 20:48:26.333
411,1,1,379,9,11,1,2022-09-13 20:48:26.333
412,1,1,412,7,6,1,2022-09-13 20:48:26.334
413,1,1,2996,9,10,1,2022-09-13 20:48:26.334
414,1,1,1292,7,10,1,2022-09-13 20:48:26.334
415,1,1,1714,9,14,1,2022-09-13 20:48:26.334
416,1,1,143,2,9,1,2022-09-13 20:48:26.334
417,1,1,2075,4,12,1,2022-09-13 20:48:26.334
418,1,1,418,1,11,1,2022-09-13 20:48:26.334
419,1,1,1969,10,7,1,2022-09-13 20:48:26.334
420,1,1,830,1,13,1,2022-09-13 20:48:26.334
421,1,1,2713,9,11,1,2022-09-13 20:48:26.334
422,1,1,544,1,11,1,2022-09-13 20:48:26.334
423,1,1,361,9,6,1,2022-09-13 20:48:26.334
424,1,1,57,2,5,1,2022-09-13 20:48:26.334
425,1,1,144,4,9,1,2022-09-13 20:48:26.334
426,1,1,426,1,12,1,2022-09-13 20:48:26.334
427,1,1,810,1,9,1,2022-09-13 20:48:26.334
428,1,1,1445,6,9,1,2022-09-13 20:48:26.334
429,1,1,707,6,12,1,2022-09-13 20:48:26.334
430,1,1,430,2,10,1,2022-09-13 20:48:26.334
431,1,1,14,10,10,1,2022-09-13 20:48:26.335
432,1,1,2340,7,9,1,2022-09-13 20:48:26.335
433,1,1,433,3,11,1,2022-09-13 20:48:26.335
434,1,1,2695,1,7,1,2022-09-13 20:48:26.335
435,1,1,548,1,6,1,2022-09-13 20:48:26.335
436,1,1,892,6,12,1,2022-09-13 20:48:26.335
437,1,1,591,2,13,1,2022-09-13 20:48:26.335
438,1,1,531,7,6,1,2022-09-13 20:48:26.335
439,1,1,941,10,6,1,2022-09-13 20:48:26.335
440,1,1,440,4,11,1,2022-09-13 20:48:26.335
441,1,1,445,2,6,1,2022-09-13 20:48:26.335
442,1,1,663,7,13,1,2022-09-13 20:48:26.335
443,1,1,749,4,8,1,2022-09-13 20:48:26.335
444,1,1,134,3,12,1,2022-09-13 20:48:26.335
445,1,1,90,7,11,1,2022-09-13 20:48:26.335
446,1,1,446,7,8,1,2022-09-13 20:48:26.335
447,1,1,948,7,13,1,2022-09-13 20:48:26.335
448,1,1,141,4,10,1,2022-09-13 20:48:26.335
449,1,1,1871,10,12,1,2022-09-13 20:48:26.335
450,1,1,2342,4,6,1,2022-09-13 20:48:26.335
451,1,1,1884,6,15,1,2022-09-13 20:48:26.335
452,1,1,452,8,12,1,2022-09-13 20:48:26.335
453,1,1,1291,8,10,1,2022-09-13 20:48:26.335
454,1,1,1439,6,7,1,2022-09-13 20:48:26.336
455,1,1,1605,4,5,1,2022-09-13 20:48:26.336
456,1,1,1455,6,10,1,2022-09-13 20:48:26.336
457,1,1,1271,9,14,1,2022-09-13 20:48:26.336
458,1,1,2644,5,7,1,2022-09-13 20:48:26.336
459,1,1,142,9,11,1,2022-09-13 20:48:26.336
460,1,1,2174,3,10,1,2022-09-13 20:48:26.336
461,1,1,1537,4,8,1,2022-09-13 20:48:26.336
462,1,1,462,4,10,1,2022-09-13 20:48:26.336
463,1,1,235,8,12,1,2022-09-13 20:48:26.336
464,1,1,704,5,14,1,2022-09-13 20:48:26.336
465,1,1,1774,5,15,1,2022-09-13 20:48:26.336
466,1,1,1398,6,7,1,2022-09-13 20:48:26.336
467,1,1,643,7,12,1,2022-09-13 20:48:26.336
468,1,1,370,4,7,1,2022-09-13 20:48:26.336
469,1,1,1954,10,15,1,2022-09-13 20:48:26.336
470,1,1,2385,7,15,1,2022-09-13 20:48:26.336
471,1,1,1475,10,13,1,2022-09-13 20:48:26.336
472,1,1,1457,2,6,1,2022-09-13 20:48:26.336
473,1,1,473,9,7,1,2022-09-13 20:48:26.336
